filename,univocity_time_0,univocity_time_1,univocity_time_2
"row_extra_quote3_col1.csv",0.004183666780591011,0.004703131038695574,0.004938678815960884
"row_less_sep_row44_col6.csv",0.005143412854522467,0.004717386793345213,0.004263414070010185
"row_more_sep_row8_col5.csv",0.007392356172204018,0.012096880935132504,0.005703655071556568
"row_more_sep_row31_col8.csv",0.007614801172167063,0.0073013161309063435,0.0064339470118284225
"row_more_sep_row5_col6.csv",0.006854306906461716,0.006521550938487053,0.005346881225705147
"row_extra_quote59_col8.csv",0.006988172885030508,0.005838488228619099,0.006145135965198278
"row_less_sep_row41_col6.csv",0.007321326062083244,0.009387641213834286,0.01636350527405739
"row_extra_quote53_col8.csv",0.004639944992959499,0.003920691087841988,0.0038727920036762953
"row_more_sep_row3_col1.csv",0.00389917497523129,0.0037640880327671766,0.0041125318966805935
"row_more_sep_row81_col1.csv",0.004025528207421303,0.0043037049472332,0.004111587069928646
"row_extra_quote44_col7.csv",0.003985405899584293,0.004425019957125187,0.004004342947155237
"row_extra_quote41_col5.csv",0.011934500187635422,0.004192844033241272,0.005432999227195978
"row_more_sep_row74_col5.csv",0.004539636895060539,0.0041290028020739555,0.005828353110700846
"row_more_sep_row28_col0.csv",0.004754119087010622,0.004241876769810915,0.0045584929175674915
"row_more_sep_row47_col5.csv",0.004106227774173021,0.004149713087826967,0.004381102975457907
"row_more_sep_row44_col4.csv",0.005129996221512556,0.015387147665023804,0.009322681464254856
"row_more_sep_row51_col6.csv",0.012036650441586971,0.015158599242568016,0.003740781918168068
"row_more_sep_row32_col1.csv",0.0036907989997416735,0.004658988211303949,0.00494318688288331
"row_extra_quote46_col3.csv",0.005347693804651499,0.004047372844070196,0.0038757489528506994
"row_extra_quote56_col2.csv",0.00370858795940876,0.003991933073848486,0.004434448201209307
"row_more_sep_row30_col6.csv",0.003950322978198528,0.0038754320703446865,0.004140789154917002
"row_less_sep_row69_col4.csv",0.004113030154258013,0.004692535847425461,0.011628158390522003
"row_extra_quote0_col0.csv",0.0038005379028618336,0.0037712419871240854,0.0045065549202263355
"row_more_sep_row30_col2.csv",0.0039895218797028065,0.004566079005599022,0.0035407140385359526
"row_more_sep_row14_col8.csv",0.004501001909375191,0.005060684867203236,0.004706883803009987
"row_less_sep_row54_col2.csv",0.004501948133111,0.0046250950545072556,0.004390413872897625
"row_less_sep_row31_col5.csv",0.004618654027581215,0.004874126054346561,0.004350782837718725
"row_extra_quote30_col0.csv",0.012451576068997383,0.004235364962369204,0.0037758860271424055
"row_more_sep_row60_col1.csv",0.00455398578196764,0.004870324861258268,0.0037668030709028244
"row_extra_quote10_col3.csv",0.0037695029750466347,0.0038921600207686424,0.004840100184082985
"row_less_sep_row6_col5.csv",0.004505785182118416,0.004282273817807436,0.003648674115538597
"row_less_sep_row39_col2.csv",0.003827284090220928,0.0037130210548639297,0.004204155877232552
"row_less_sep_row46_col8.csv",0.010403423570096493,0.004586148075759411,0.0037768539041280746
"row_extra_quote76_col5.csv",0.00649952981621027,0.005688055884093046,0.006532569881528616
"row_extra_quote31_col8.csv",0.0038907399866729975,0.0052340151742100716,0.004024007823318243
"row_extra_quote56_col8.csv",0.0039345440454781055,0.003875372000038624,0.00513484887778759
"row_less_sep_row48_col7.csv",0.00450509786605835,0.004313208162784576,0.004090697970241308
"row_more_sep_row8_col2.csv",0.004017930943518877,0.008493616245687008,0.010875849053263664
"row_less_sep_row83_col8.csv",0.004694783128798008,0.008796931244432926,0.004045986104756594
"row_more_sep_row68_col3.csv",0.0035418220795691013,0.0043469262309372425,0.004438489209860563
"row_more_sep_row0_col7.csv",0.00420453492552042,0.003843710059300065,0.0036805730778723955
"row_less_sep_row79_col2.csv",0.003855783026665449,0.004151956178247929,0.004352700896561146
"row_less_sep_row4_col7.csv",0.003826660104095936,0.004939435049891472,0.0036407778970897198
"row_more_sep_row80_col1.csv",0.0035592960193753242,0.004297246225178242,0.005059624090790749
"row_less_sep_row13_col5.csv",0.003932639956474304,0.006040018051862717,0.011478331871330738
"row_more_sep_row22_col3.csv",0.004504201002418995,0.003921615891158581,0.005432133097201586
"row_less_sep_row58_col2.csv",0.004747265018522739,0.00441385293379426,0.004119384102523327
"row_more_sep_row43_col5.csv",0.005733149126172066,0.004057877231389284,0.0038615050725638866
"row_extra_quote37_col0.csv",0.004793204832822084,0.004452109802514315,0.004495438188314438
"row_extra_quote17_col1.csv",0.005356828216463327,0.004050530027598143,0.004117828793823719
"row_extra_quote38_col0.csv",0.003898592898622155,0.004336691927164793,0.0038223429583013058
"row_less_sep_row37_col6.csv",0.008731666952371597,0.004073102958500385,0.0038694769609719515
"row_extra_quote16_col8.csv",0.0034967120736837387,0.0037485999055206776,0.0043448638170957565
"row_less_sep_row15_col5.csv",0.004176963120698929,0.0039741420187056065,0.0037026519421488047
"row_less_sep_row15_col1.csv",0.004363901913166046,0.0041283839382231236,0.003582791890949011
"row_less_sep_row67_col5.csv",0.0038078450597822666,0.005170091986656189,0.003931576851755381
"row_less_sep_row12_col8.csv",0.0037614230532199144,0.003869833890348673,0.004390866030007601
"row_extra_quote45_col8.csv",0.0044770208187401295,0.009426320903003216,0.004321183077991009
"row_field_delimiter_29_0x20.csv",0.003677658038213849,0.004032178781926632,0.0042170388624072075
"row_field_delimiter_67_0x20.csv",0.0045419419184327126,0.004250782076269388,0.004123724065721035
"row_less_sep_row53_col6.csv",0.003956715110689402,0.0044356160797178745,0.003981394227594137
"row_more_sep_row60_col0.csv",0.004320115782320499,0.005559590179473162,0.004738599061965942
"row_extra_quote70_col8.csv",0.004229442216455936,0.004391361027956009,0.0036988419014960527
"row_extra_quote22_col6.csv",0.004526445176452398,0.004230193793773651,0.010086091235280037
"row_extra_quote20_col5.csv",0.004307798109948635,0.003831353969871998,0.004424820188432932
